Gene,Si,Koni,Koffi,SKoffi,Exi
PF3D7-0928300,0.000965,147.894009,66.328289,1.5e-05,0.000667
PF3D7-0928400,0.001496,187.20074,73.007543,2.1e-05,0.001074
PF3D7-0928500,0.000963,121.157954,95.133396,1e-05,0.000539
PF3D7-0928600,0.000763,158.235319,73.384117,1e-05,0.00052
PF3D7-0928700,0.000357,122.233446,85.966531,4e-06,0.00021
PF3D7-0928800,0.000572,153.982267,122.679178,5e-06,0.000318
PF3D7-0928900,0.001422,192.231044,137.871186,1.1e-05,0.000828
PF3D7-0929000,0.000887,107.171371,54.175205,1.6e-05,0.000587
PF3D7-0929100,0.000616,148.118872,72.091173,9e-06,0.000411
PF3D7-0929200,0.001274,160.745306,91.037467,1.4e-05,0.000808
PF3D7-0929300,0.000833,123.77901,68.763779,1.2e-05,0.000532
PF3D7-0929400,0.023088,0.760651,2.474456,0.009339,0.00543
PF3D7-0929500,0.002498,119.005426,59.323565,4.3e-05,0.00164
PF3D7-0929600,0.002652,89.586987,124.413837,2.2e-05,0.001114
PF3D7-0929700,0.001168,129.243906,74.646499,1.6e-05,0.000739
PF3D7-0929800,0.00645,132.359405,81.984773,8e-05,0.003979
PF3D7-0929900,0.001146,143.179163,51.956605,2.3e-05,0.000837
PF3D7-0930000,0.000797,183.735976,52.710358,1.5e-05,0.000619
PF3D7-0930100,0.001244,46.862158,49.291146,2.6e-05,0.000607
PF3D7-0930200,0.001295,6.454516,8.379303,0.000155,0.000564
PF3D7-0930300,0.14086,1.191396,7.097226,0.019866,0.020253
PF3D7-0930400.1,0.000388,131.549356,81.322463,5e-06,0.000239
PF3D7-0930400.2,0.000514,120.532773,44.043752,1.2e-05,0.000376
PF3D7-0930500,0.002362,1.893858,3.1553,0.000749,0.000886
PF3D7-0930600,0.000537,182.181693,100.65036,5e-06,0.000344
PF3D7-0930700,0.000612,165.712635,55.323402,1.1e-05,0.000459
PF3D7-0930800,0.000641,5.532325,6.919836,9.3e-05,0.000285
PF3D7-0930900,0.001173,157.611,71.989841,1.6e-05,0.000803
PF3D7-0931000,0.000563,136.438461,122.996327,5e-06,0.000296
PF3D7-0931100,0.000515,174.879014,83.526902,6e-06,0.000348
PF3D7-0931200,0.001184,142.639998,79.434866,1.5e-05,0.000759
PF3D7-0931300,0.001558,172.242447,80.815209,2e-05,0.00106
PF3D7-0931400,0.001126,139.629993,56.328399,2e-05,0.000797
PF3D7-0931500,0.00059,186.554286,50.962614,1.2e-05,0.000464
PF3D7-0931600,0.00199,277.455368,112.013519,1.8e-05,0.001417
PF3D7-0931700,0.000975,156.265831,146.237339,7e-06,0.000501
PF3D7-0931800,0.001591,129.545059,133.753231,1.2e-05,0.000779
PF3D7-0931900,0.000925,112.783822,45.912675,2e-05,0.000656
PF3D7-0932000,0.003603,8.811373,10.806497,0.000336,0.001618
PF3D7-0932100,0.004083,1.708835,2.987326,0.001368,0.001486
PF3D7-0932200,0.006288,2.767607,3.897928,0.001616,0.002611
PF3D7-0932300,0.000562,163.300648,53.812068,1.1e-05,0.000422
PF3D7-0932400,0.001047,154.599226,72.152752,1.5e-05,0.000712
PF3D7-0932500,0.001182,107.35707,57.994489,2.1e-05,0.000767
PF3D7-0932600,0.002787,149.056065,67.683322,4.3e-05,0.001884
PF3D7-0932700,0.000373,162.459008,62.204207,6e-06,0.000268
PF3D7-0932800,0.000675,119.015383,130.427908,5e-06,0.000321
PF3D7-0932900,0.000921,224.35075,83.134754,1.1e-05,0.000672
PF3D7-0933000,0.000824,125.126081,88.432681,1e-05,0.00048
PF3D7-0933100,0.000558,247.165893,102.731171,5e-06,0.000392
PF3D7-0933200,0.001758,127.574685,58.666635,3e-05,0.001197
PF3D7-0933300,0.001068,53.066126,52.650961,2.1e-05,0.000525
PF3D7-0933400,0.001672,127.23748,100.612043,1.7e-05,0.000925
PF3D7-0933500,0.000893,15.155586,17.315718,5.2e-05,0.000417
PF3D7-0933600,0.000801,103.562153,121.200607,7e-06,0.000368
PF3D7-0933700,0.0025,140.900822,96.963648,2.6e-05,0.001479
PF3D7-0933800,0.000684,150.910967,57.316903,1.2e-05,0.000494
PF3D7-0933900,0.001156,120.255662,55.676947,2.1e-05,0.000788
PF3D7-0934000,0.000626,278.112184,76.606985,8e-06,0.000487
PF3D7-0934100,0.00045,183.199612,82.437977,6e-06,0.00031
PF3D7-0934200,0.001872,158.030462,57.597897,3.3e-05,0.001369
PF3D7-0934300,0.001246,199.980594,62.094947,2.1e-05,0.000946
PF3D7-0934400,0.002047,138.37203,69.08534,3e-05,0.001361
PF3D7-0934500,0.000622,188.404106,56.513945,1.1e-05,0.000475
PF3D7-0934600,0.00209,57.460853,52.474236,4.2e-05,0.001095
PF3D7-0934700,0.001847,16.311652,18.37685,0.000101,0.000868
PF3D7-0934800,0.006028,3.479378,4.410721,0.00137,0.002659
PF3D7-0934900,0.000723,157.298827,53.030875,1.4e-05,0.000541
PF3D7-0935000,0.001587,276.114646,111.124756,1.5e-05,0.001113
PF3D7-0935100,0.00496,128.117187,106.149706,4.7e-05,0.002703
PF3D7-0935200,0.000814,27.551268,28.848567,2.9e-05,0.000397
PF3D7-0935300,0.001353,119.573964,42.39163,3.2e-05,0.000997
PF3D7-0935390,0.000673,156.82282,119.837794,6e-06,0.000383
PF3D7-0935400,0.000537,86.552278,40.17357,1.3e-05,0.000365
PF3D7-0935500,0.000919,156.96515,79.154971,1.2e-05,0.000608
PF3D7-0935600,0.000735,97.65392,108.876193,7e-06,0.000346
PF3D7-0935700,0.00083,215.95492,81.924638,1e-05,0.0006
PF3D7-0935800,0.003188,1.756695,2.862794,0.001115,0.001212
PF3D7-0935900,0.000581,72.713734,49.09155,1.2e-05,0.000344
PF3D7-0936000,0.000578,133.529828,52.594822,1.1e-05,0.000414
PF3D7-0936100,0.000982,145.547153,94.004072,1.1e-05,0.000594
PF3D7-0936200,0.000694,157.764541,111.389297,6e-06,0.000405
PF3D7-0936300,0.000685,130.874955,108.059095,6e-06,0.000374
PF3D7-0936400,0.000532,182.732773,65.483506,8e-06,0.000391
PF3D7-0936500,0.000836,124.749971,68.120667,1.2e-05,0.000538
PF3D7-0936600,0.000898,166.472823,87.881354,1e-05,0.000587
PF3D7-0936700,0.001001,221.040621,56.757846,1.8e-05,0.000796
PF3D7-0936800,0.000734,76.25942,31.825056,2.3e-05,0.000504
PF3D7-0936900,0.001439,118.055347,61.691544,2.3e-05,0.000943
PF3D7-0937000,0.000571,149.481436,50.275254,1.1e-05,0.000423
PF3D7-0937100,0.001241,114.749749,59.802166,2.1e-05,0.000814
PF3D7-0937200,0.00126,141.700246,153.676161,8e-06,0.000607
PF3D7-0937300,0.001373,189.314712,90.044555,1.5e-05,0.000924
PF3D7-0937400,0.001423,222.749113,107.876975,1.3e-05,0.000954
PF3D7-0937500,0.001324,136.719792,56.23556,2.4e-05,0.000929
PF3D7-0937600,0.000391,170.631707,83.664102,5e-06,0.000261
PF3D7-0937700,0.001352,147.709971,66.44986,2.1e-05,0.000933
PF3D7-0937800,0.000258,164.077957,80.876722,3e-06,0.000173
PF3D7-1000100,0.0003,166.003205,128.185725,2e-06,0.000167
PF3D7-1000200,0.001346,143.869868,64.994171,2.1e-05,0.000925
PF3D7-1000300,0.001396,169.204611,67.542057,2.1e-05,0.000992
PF3D7-1000400,0.001365,164.936585,77.168685,1.8e-05,0.000923
PF3D7-1000500,0.001378,150.718052,72.060407,1.9e-05,0.000932
PF3D7-1000600,0.000837,224.700056,112.253452,8e-06,0.00055
PF3D7-1000700,0.001812,228.309404,120.118574,1.6e-05,0.001187
PF3D7-1000800,0.001675,142.668813,60.046719,2.8e-05,0.001171
PF3D7-1000900,0.001141,144.421561,68.623369,1.7e-05,0.000769
PF3D7-1001000,0.001154,160.217287,140.343856,8e-06,0.000615
PF3D7-1001100.1,0.000841,128.247511,105.786036,8e-06,0.000458
PF3D7-1001100.2,0.00203,120.568111,65.225713,3.1e-05,0.001296
PF3D7-1001200,0.002427,41.387769,45.872291,5.5e-05,0.001151
PF3D7-1001300,0.001504,135.775108,94.791022,1.6e-05,0.000886
PF3D7-1001400,0.000471,119.090934,87.970673,6e-06,0.000271
PF3D7-1001500,0.001721,16.280068,19.229137,9.1e-05,0.000789
PF3D7-1001600,0.006427,0.947865,2.370928,0.002713,0.001836
PF3D7-1001700,0.009269,1.51285,2.779442,0.003338,0.003267
PF3D7-1001800,0.001261,154.470641,123.620544,1e-05,0.000698
PF3D7-1001900,0.001491,197.637686,160.594196,9e-06,0.000822
PF3D7-1002000,0.000708,162.790577,55.937516,1.3e-05,0.000526
PF3D7-1002100,0.000811,165.981616,93.093337,9e-06,0.000516
PF3D7-1002200,0.000474,140.238074,113.743156,4e-06,0.000261
PF3D7-1002300,0.001157,92.202236,40.617996,2.9e-05,0.000798
PF3D7-1002400.2,0.000492,160.427789,94.2441,5e-06,0.000309
PF3D7-1002400.1,0.000512,151.281014,90.343147,6e-06,0.00032
PF3D7-1002500,0.001125,145.730131,111.625595,1e-05,0.000636
PF3D7-1002600,0.000666,178.67463,62.537033,1.1e-05,0.000492
PF3D7-1002700,0.000749,106.319952,85.130353,9e-06,0.000416
PF3D7-1002800,0.000387,130.699548,87.370268,4e-06,0.000232
PF3D7-1002900,0.001554,137.398734,111.32832,1.4e-05,0.000855
PF3D7-1003000,0.001176,8.650492,10.322966,0.000115,0.000536
PF3D7-1003100,0.001151,138.748625,55.315312,2.1e-05,0.000813
PF3D7-1003200,0.002041,145.394685,82.857802,2.5e-05,0.001291
PF3D7-1003300,0.001232,144.17397,56.550776,2.2e-05,0.000885
PF3D7-1003400,0.001939,1.594336,2.986429,0.00065,0.000675
PF3D7-1003500,0.000511,218.072348,109.087061,5e-06,0.000339
PF3D7-1003600,0.006248,0.988646,3.061031,0.002043,0.001525
PF3D7-1003700,0.00029,145.495597,57.293273,5e-06,0.000208
PF3D7-1003800,0.000306,169.889347,67.2914,5e-06,0.000218
PF3D7-1003900,0.002107,173.918905,90.537222,2.4e-05,0.001378
PF3D7-1004000,0.001676,113.240751,50.944864,3.4e-05,0.001151
PF3D7-1004100,0.000433,168.693069,77.392016,6e-06,0.000295
PF3D7-1004200,0.002094,1.228793,2.384572,0.000879,0.000712
PF3D7-1004300,0.000759,41.349969,36.03997,2.1e-05,0.0004
PF3D7-1004400,0.000656,129.040736,118.181057,6e-06,0.000345
PF3D7-1004500,0.000745,120.410607,104.927321,7e-06,0.000398
PF3D7-1004600,0.001651,15.347978,17.625491,9.8e-05,0.00077
PF3D7-1004700,0.001082,217.378358,85.039107,1.3e-05,0.000776
PF3D7-1004800,0.001357,188.567165,89.647751,1.5e-05,0.000915
PF3D7-1004900,0.001679,156.294916,110.878178,1.5e-05,0.000976
PF3D7-1005000,0.000615,143.498806,65.798458,1e-05,0.00042
PF3D7-1005100,0.000387,177.475992,62.368501,6e-06,0.000284
PF3D7-1005200,0.003835,221.540532,188.292041,2.1e-05,0.002074
PF3D7-1005300,0.00136,138.826178,45.031198,3e-05,0.001013
PF3D7-1005400,0.001661,199.311261,55.765989,3e-05,0.001291
PF3D7-1005500,0.000801,13.898489,16.243043,5e-05,0.000369
PF3D7-1005600,0.000683,131.034675,85.026849,8e-06,0.000414
PF3D7-1005700,0.001086,97.082637,133.294465,8e-06,0.000457
PF3D7-1005800,0.001135,109.482273,46.475454,2.5e-05,0.000796
PF3D7-1005900,0.001608,40.46128,47.06575,3.6e-05,0.000747
PF3D7-1006000,0.000765,150.318187,48.858983,1.6e-05,0.000577
PF3D7-1006100,0.000929,164.828722,104.991319,9e-06,0.000566
PF3D7-1006200,0.001265,136.992676,96.701285,1.3e-05,0.000741
PF3D7-1006300,0.004093,112.154347,79.006039,5.3e-05,0.002386
PF3D7-1006400,0.000601,156.687479,108.224379,6e-06,0.000355
PF3D7-1006500,0.000997,185.689084,101.332753,1e-05,0.000639
PF3D7-1006600,0.002395,163.657335,208.933603,1.2e-05,0.001056
PF3D7-1006700,0.000983,189.576419,86.393181,1.1e-05,0.000674
PF3D7-1006800,0.000625,213.871571,100.085499,6e-06,0.000425
PF3D7-1006900,0.00128,136.565063,105.856295,1.2e-05,0.000715
PF3D7-1007000,0.00081,216.343869,109.436119,7e-06,0.000532
PF3D7-1007100,0.004369,141.595492,61.340623,8.2e-05,0.003009
PF3D7-1007200,0.00154,51.089964,57.638827,2.8e-05,0.000719
PF3D7-1007300,0.00154,5.190632,6.866993,0.000225,0.000663
PF3D7-1007400,0.003165,10.299889,12.339287,0.00026,0.00144
PF3D7-1007500,0.00294,130.375041,77.70493,3.8e-05,0.001837
PF3D7-1007600,0.000709,155.893796,52.367031,1.4e-05,0.00053
PF3D7-1007700,0.000471,60.06514,39.710527,1.2e-05,0.000281
PF3D7-1007800,0.000357,169.073925,64.055117,6e-06,0.000256
PF3D7-1007900,0.000737,138.67026,134.813402,6e-06,0.000373
PF3D7-1008000,0.001885,2.225572,3.203573,0.000589,0.000773
PF3D7-1008100,0.001289,2.950304,3.949926,0.000327,0.000551
PF3D7-1008200,0.001808,110.536509,70.405625,2.6e-05,0.0011
PF3D7-1008400,0.001774,38.405241,42.262774,4.4e-05,0.000847
PF3D7-1008300,0.013253,184.269996,72.716106,0.000198,0.009533
PF3D7-1008500,0.00121,5.884701,7.257289,0.000167,0.000542
PF3D7-1008600,0.001369,163.129336,61.723393,2.2e-05,0.000969
PF3D7-1008700,0.00111,28.896359,33.688004,3.8e-05,0.00052
PF3D7-1008800,0.000589,167.288543,94.580953,6e-06,0.000375
PF3D7-1008900,0.001597,110.412893,68.25187,2.4e-05,0.000984
PF3D7-1009000,0.001529,187.424347,185.008733,8e-06,0.000769
PF3D7-1009100,0.000971,96.807829,44.47835,2.2e-05,0.000665
PF3D7-1009200,0.000486,151.638746,83.278314,6e-06,0.000308
PF3D7-1009300,0.001004,151.11755,119.795183,8e-06,0.000555
PF3D7-1009400,0.000979,162.858832,78.636072,1.3e-05,0.000653
PF3D7-1009500,0.000695,158.563159,58.205736,1.2e-05,0.000508
PF3D7-1009600,0.001106,148.698888,155.043839,7e-06,0.000543
PF3D7-1009700,0.001456,5.234157,6.688382,0.000219,0.000639
PF3D7-1009800,0.000478,107.405078,70.434773,7e-06,0.000286
PF3D7-1009900,0.00083,121.999288,111.523384,8e-06,0.000435
PF3D7-1010000,0.001579,106.079886,41.174469,3.9e-05,0.001135
PF3D7-1010100,0.001427,180.958673,65.45361,2.2e-05,0.001035
PF3D7-1010200,0.000307,134.900794,81.203942,4e-06,0.000191
PF3D7-1010300,0.003684,3.98303,5.225481,0.000707,0.001594
PF3D7-1010400,0.001799,175.143185,124.574999,1.5e-05,0.001043
PF3D7-1010500,0.003708,151.960231,113.41726,3.3e-05,0.0021
PF3D7-1010600,0.000633,161.753727,89.343679,7e-06,0.000408
PF3D7-1010700,0.001588,142.984523,59.408062,2.7e-05,0.001119
PF3D7-1010800,0.001038,142.866064,76.921545,1.4e-05,0.000674
PF3D7-1010900,0.00107,116.721697,69.71381,1.5e-05,0.000669
PF3D7-1011000,0.001421,141.633504,118.599981,1.2e-05,0.000768
PF3D7-1011100,0.000392,237.277366,89.144681,4e-06,0.000285
PF3D7-1011200,0.002789,158.13822,104.498007,2.7e-05,0.001674
PF3D7-1011300,0.001362,129.526267,165.104814,9e-06,0.000601
PF3D7-1011400,0.002059,71.401331,62.642902,3.4e-05,0.001093
PF3D7-1011500,0.000845,146.414065,77.424258,1.1e-05,0.000551
PF3D7-1011600,0.000602,234.722607,87.361667,7e-06,0.000435
PF3D7-1011700,0.000861,179.653189,85.570405,1e-05,0.000585
PF3D7-1011800,0.001187,7.198344,8.624429,0.000139,0.00054
PF3D7-1011900,0.002166,90.718148,52.933049,4.1e-05,0.001367
PF3D7-1012000,0.001314,23.621354,25.20951,5.3e-05,0.000631
PF3D7-1012100,0.001121,122.42502,70.733902,1.6e-05,0.000712
PF3D7-1012200,0.02583,0.808423,2.306869,0.011209,0.006704
PF3D7-1012300,0.00308,35.433374,36.344855,9.1e-05,0.001524
PF3D7-1012400,0.002382,17.705607,20.406638,0.000119,0.001106
PF3D7-1012500,0.000474,157.534811,80.184768,6e-06,0.000314
PF3D7-1012600,0.000513,148.184118,60.492087,9e-06,0.000364
PF3D7-1012700,0.000679,36.693386,37.007426,2e-05,0.00034
PF3D7-1012800,0.000391,215.720453,118.69902,3e-06,0.000251
PF3D7-1012900,0.000581,147.277298,98.447384,6e-06,0.000347
PF3D7-1013000,0.000917,103.872682,43.397293,2.2e-05,0.000645
PF3D7-1013100,0.000377,154.782858,114.281743,3e-06,0.000216
PF3D7-1013200,0.001621,3.157299,4.415351,0.000368,0.000676
PF3D7-1013300,0.000694,161.651773,90.675315,8e-06,0.000444
PF3D7-1013400,0.000641,157.944727,43.685729,1.5e-05,0.0005
PF3D7-1013500,0.001001,66.443292,53.668763,1.9e-05,0.000543
PF3D7-1013600,0.000927,6.127672,7.561621,0.000123,0.000415
PF3D7-1013700,0.002214,115.497172,94.95639,2.4e-05,0.001213
PF3D7-1013800,0.012627,1.000089,2.240307,0.005642,0.003897
PF3D7-1013900,0.000714,154.973737,135.949365,5e-06,0.000377
PF3D7-1014000,0.000908,144.542311,67.240772,1.4e-05,0.000622
PF3D7-1014100,0.018182,0.47728,6.700938,0.002718,0.00121
PF3D7-1014200,0.000652,120.760602,82.595264,8e-06,0.000387
PF3D7-1014300,0.000643,6.654356,8.405896,7.7e-05,0.000284
PF3D7-1014400,0.000749,163.262923,131.239485,6e-06,0.000407
PF3D7-1014500,0.00036,148.794548,76.865961,5e-06,0.000237
PF3D7-1014600,0.001417,3.152289,4.196662,0.000338,0.000608
PF3D7-1014700,0.00094,137.092888,58.061809,1.6e-05,0.000659
PF3D7-1014800,0.000984,112.056386,101.747868,1e-05,0.000514
PF3D7-1014900,0.007144,0.746128,2.38748,0.002995,0.001701
PF3D7-1015000,0.001158,130.542491,95.642852,1.2e-05,0.000667
PF3D7-1015100,0.00079,161.189578,59.936229,1.3e-05,0.000574
PF3D7-1015200.1,0.000502,172.064159,64.741937,8e-06,0.000363
PF3D7-1015200.3,0.000818,226.15683,91.016822,9e-06,0.000578
PF3D7-1015200.2,0.000788,218.659502,118.752482,7e-06,0.000507
PF3D7-1015300,0.000539,189.325022,103.309048,5e-06,0.000346
PF3D7-1015400,0.000717,116.210384,44.343429,1.7e-05,0.000514
PF3D7-1015500,0.000677,189.250791,86.09479,8e-06,0.000465
PF3D7-1015600,0.000754,143.239953,91.186114,8e-06,0.000457
PF3D7-1015700.1,0.002283,123.338183,155.787101,1.5e-05,0.000998
PF3D7-1015700.2,0.002587,172.966683,119.611058,2.2e-05,0.001526
PF3D7-1015800,0.001373,101.378454,59.568328,2.4e-05,0.000865
PF3D7-1015900,0.000935,140.149806,102.627065,9e-06,0.000538
PF3D7-1016000,0.001483,7.132528,9.001501,0.000166,0.000656
PF3D7-1016100,0.001924,146.027732,62.425531,3.2e-05,0.001345
PF3D7-1016200,0.000845,152.298419,84.674301,1e-05,0.000538
PF3D7-1016300,0.00129,2.649349,4.217346,0.000306,0.000498
PF3D7-1016400,0.000567,161.131006,89.521275,6e-06,0.000364
PF3D7-1016500,0.000509,154.458298,90.553734,6e-06,0.00032
PF3D7-1016600,0.000897,182.331178,77.434332,1.2e-05,0.00063
PF3D7-1016700,0.000349,161.017266,77.878497,5e-06,0.000234
PF3D7-1016800,0.000405,145.734389,63.334714,6e-06,0.000282
PF3D7-1016900,0.0025,13.474059,15.512542,0.000163,0.001162
PF3D7-1017000,0.000453,115.285533,74.60038,6e-06,0.00027
PF3D7-1017100,0.006174,1.583699,2.680397,0.002306,0.002293
PF3D7-1017200,0.000976,150.822326,64.553824,1.5e-05,0.000682
PF3D7-1017300.1,0.000689,127.058888,71.406541,1e-05,0.000442
PF3D7-1017300.2,0.000785,176.548798,56.339109,1.4e-05,0.00059
PF3D7-1017400,0.000964,129.762633,92.846318,1e-05,0.000557
PF3D7-1017500,0.001489,14.756138,17.677703,8.6e-05,0.000678
PF3D7-1017600,0.000525,146.854691,84.848541,6e-06,0.00033
PF3D7-1017700,0.000913,124.706397,68.596834,1.3e-05,0.000584
PF3D7-1017800,0.00067,108.115192,121.927023,6e-06,0.000316
PF3D7-1017900,0.002011,15.49911,17.381892,0.000117,0.000948
PF3D7-1018000,0.001262,194.879926,179.247927,7e-06,0.000658
PF3D7-1018100,0.001784,117.826824,53.539563,3.4e-05,0.001223
PF3D7-1018200,0.007101,0.844612,2.26325,0.003141,0.00193
PF3D7-1018300,0.000769,87.370479,76.188246,1e-05,0.000409
PF3D7-1018400,0.00145,185.382496,70.281918,2.1e-05,0.001046
PF3D7-1018500,0.001428,154.419074,84.448422,1.7e-05,0.000922
PF3D7-1018600,0.000394,61.041366,48.226248,8e-06,0.000219
PF3D7-1018700,0.000946,39.265266,37.983976,2.5e-05,0.000476
PF3D7-1018800,0.000641,130.133885,107.971433,6e-06,0.00035
PF3D7-1018900,0.000682,184.679535,86.376683,8e-06,0.000464
PF3D7-1019000,0.00126,6.19918,7.514226,0.000168,0.000569
PF3D7-1019100,0.002352,1.586671,2.739553,0.000859,0.000862
PF3D7-1019200,0.00164,205.164832,70.811942,2.3e-05,0.001215
PF3D7-1019300,0.00055,9.972005,12.068515,4.6e-05,0.000249
PF3D7-1019400,0.001398,163.990472,133.443296,1.1e-05,0.000765
PF3D7-1019500.1,0.000407,134.109605,90.754289,5e-06,0.000242
PF3D7-1019500.2,0.000391,154.654753,62.362518,6e-06,0.000278
PF3D7-1019600,0.001424,10.385549,12.305402,0.000117,0.000652
PF3D7-1019700,0.00157,10.825844,12.730116,0.000125,0.000722
PF3D7-1019800,0.001649,22.344599,25.178956,6.8e-05,0.000777
PF3D7-1019900,0.001223,120.683513,77.105826,1.6e-05,0.000745
PF3D7-1020000,0.000768,174.252206,59.792678,1.3e-05,0.000567
PF3D7-1020100,0.001579,180.720176,72.315739,2.2e-05,0.001122
PF3D7-1020200,0.000772,126.404997,43.250188,1.8e-05,0.000562
PF3D7-1020300,0.000719,143.689356,72.297358,1e-05,0.000478
PF3D7-1020400,0.000879,109.197917,105.95736,8e-06,0.000446
PF3D7-1020500,0.000907,157.493583,52.745228,1.7e-05,0.000674
PF3D7-1020600,0.000262,91.112668,53.438272,5e-06,0.000165
PF3D7-1020700,0.000339,194.014693,81.169616,4e-06,0.000238
PF3D7-1020800,0.000889,121.131712,101.273141,9e-06,0.000482
PF3D7-1020900,0.004272,3.306187,4.382919,0.000977,0.001837
PF3D7-1021000,0.001306,180.551251,87.155,1.5e-05,0.000872
PF3D7-1021100,0.000355,147.603401,87.568571,4e-06,0.000222
PF3D7-1021200,0.001578,57.907939,64.223426,2.5e-05,0.000747
PF3D7-1021300,0.0012,104.447413,104.178932,1.2e-05,0.000601
PF3D7-1021400,0.000606,131.626554,79.525168,8e-06,0.000377
PF3D7-1021500,0.000645,117.568451,54.076639,1.2e-05,0.000441
PF3D7-1021600,0.000595,169.785903,71.861045,8e-06,0.000417
PF3D7-1021700,0.011024,0.414806,3.157936,0.003495,0.001281
PF3D7-1021800,0.005076,1.652011,2.726359,0.001864,0.001916
PF3D7-1021900,0.001663,1.74965,2.885533,0.000577,0.000628
PF3D7-1022000,0.000359,147.169973,145.991398,3e-06,0.000181
PF3D7-1022100,0.001172,154.616713,67.401188,1.9e-05,0.000814
PF3D7-1022200,0.000688,145.855013,65.801229,1.1e-05,0.000472
PF3D7-1022300,0.000552,175.911991,44.23367,1.3e-05,0.000439
PF3D7-1022400,0.001,95.917282,69.144305,1.5e-05,0.000581
PF3D7-1022500,0.000625,147.309189,56.548879,1.1e-05,0.000451
PF3D7-1022600,0.000403,108.112581,46.713253,9e-06,0.000278
PF3D7-1022700,0.000658,136.918296,34.506325,2e-05,0.000522
PF3D7-1022800,0.001056,112.157323,155.898211,7e-06,0.000442
PF3D7-1022900,0.000998,168.576805,59.227229,1.7e-05,0.000738
PF3D7-1023000,0.002698,6.798778,8.86632,0.000306,0.001171
PF3D7-1023100,9.9e-05,202.957559,116.089929,1e-06,6.2e-05
PF3D7-1023200,0.001069,145.233613,104.148885,1e-05,0.000622
PF3D7-1023300,0.001142,167.74197,77.777474,1.5e-05,0.000778
PF3D7-1023400,0.000944,129.92742,58.153143,1.7e-05,0.000651
PF3D7-1023500,0.004572,117.072542,41.003854,0.000113,0.003373
PF3D7-1023600,0.001411,173.836559,138.160885,1e-05,0.000776
PF3D7-1023700,0.000725,153.960113,87.876015,8e-06,0.000454
PF3D7-1023800,0.001253,25.790646,31.157012,4.2e-05,0.000569
PF3D7-1023900,0.004011,2.154168,3.671666,0.001094,0.001483
PF3D7-1024000,0.001259,75.036088,90.201017,1.5e-05,0.000575
PF3D7-1024100,0.000439,157.980352,92.775752,5e-06,0.000273
PF3D7-1024200,0.001485,235.292765,155.994801,1e-05,0.000891
PF3D7-1024300,0.001885,144.039424,86.513995,2.2e-05,0.001175
PF3D7-1024400,0.000975,136.619392,50.081055,2e-05,0.000713
PF3D7-1024500,0.001276,143.723848,80.736863,1.6e-05,0.000817
PF3D7-1024600,0.001123,177.49207,127.268272,9e-06,0.000648
PF3D7-1024700,0.000898,119.392743,81.301366,1.1e-05,0.000532
PF3D7-1024800,0.000851,6.07294,7.729304,0.000111,0.000374
PF3D7-1024900,0.000341,177.912385,82.390129,4e-06,0.000232
PF3D7-1025000,0.002178,2.423324,3.507115,0.000622,0.00089
PF3D7-1025100,0.00059,78.217476,38.797994,1.5e-05,0.000393
PF3D7-1025200,0.001523,115.5498,90.90828,1.7e-05,0.00085
PF3D7-1025300,0.000903,101.716466,75.246042,1.2e-05,0.000517
PF3D7-1025400,0.001539,5.549622,6.936745,0.000223,0.000684
PF3D7-1025500,0.000166,134.985378,105.172442,2e-06,9.3e-05
PF3D7-1025600,0.00359,159.864708,76.200018,4.7e-05,0.002429
PF3D7-1025700,0.001863,256.611429,146.451286,1.3e-05,0.001179
PF3D7-1025800,0.001498,169.294303,55.951055,2.7e-05,0.001124
PF3D7-1025900,0.004954,1.339717,2.418215,0.002051,0.001766
PF3D7-1026000,0.001332,104.214585,63.447325,2.1e-05,0.000823
PF3D7-1026100,0.000955,169.161337,81.666417,1.2e-05,0.000642
PF3D7-1026200,0.000718,154.936442,59.265667,1.2e-05,0.000515
PF3D7-1026300,0.000493,150.756653,121.015201,4e-06,0.000273
PF3D7-1026400,0.000821,110.402041,71.606406,1.2e-05,0.0005
PF3D7-1026500,0.002992,205.171066,130.052123,2.3e-05,0.001824
PF3D7-1026600,0.055047,0.438448,15.404743,0.003581,0.001525
PF3D7-1026800,0.000585,194.979392,64.439084,9e-06,0.000439
PF3D7-1026900,0.002296,127.109656,120.490069,1.9e-05,0.001165
PF3D7-1027000,0.000281,189.5659,111.818228,3e-06,0.000177
PF3D7-1027100,0.0005,220.984098,85.782334,6e-06,0.000356
PF3D7-1027200,0.000507,158.593575,81.799778,6e-06,0.000332
PF3D7-1027300,0.038968,0.948276,2.597214,0.015017,0.010424
PF3D7-1027400,0.00111,96.873977,71.600597,1.6e-05,0.000638
PF3D7-1027500,0.007607,153.194137,91.003132,8.4e-05,0.004754
PF3D7-1027600,0.001618,138.894588,140.848365,1.2e-05,0.0008
PF3D7-1027700.1,0.001661,202.631934,106.390545,1.6e-05,0.001088
PF3D7-1027700.2,0.002674,179.629502,69.695826,3.9e-05,0.001909
PF3D7-1027800,0.001287,79.49709,68.329831,1.9e-05,0.000687
PF3D7-1027900,0.001641,216.119048,75.458198,2.2e-05,0.001211
PF3D7-1028000,0.000784,134.598693,118.933088,7e-06,0.000416
PF3D7-1028100,0.001109,169.858198,154.100368,7e-06,0.000581
PF3D7-1028200,0.001087,103.997918,65.139506,1.7e-05,0.000667
