Gene,Si,Koni,Koffi,SKoffi,Exi
PF3D7-1101100,0.001989,115.257823,114.394841,1.8e-05,0.000976
PF3D7-1101200,0.001428,159.668077,79.002853,1.9e-05,0.000955
PF3D7-1101300,0.001898,150.401237,110.362033,1.7e-05,0.00103
PF3D7-1101700,0.0025,167.933904,114.35303,2.2e-05,0.001472
PF3D7-1102200,0.001911,84.785532,104.953599,1.9e-05,0.000855
PF3D7-1102300,0.000731,204.242146,59.413434,1.3e-05,0.000557
PF3D7-1102400,0.000492,276.415898,132.664114,4e-06,0.000332
PF3D7-1102500,0.000795,30.582643,34.360979,2.5e-05,0.000375
PF3D7-1102600,0.001068,223.750238,57.036018,2e-05,0.000817
PF3D7-1102700,0.036324,0.927825,2.943662,0.012375,0.00871
PF3D7-1102800,0.123755,1.002229,3.027461,0.040983,0.030797
PF3D7-1102900,0.002038,111.60642,68.090099,3.1e-05,0.001242
PF3D7-1103000,0.006591,236.34221,181.401387,3.7e-05,0.003714
PF3D7-1103100,0.009775,2.072773,3.569414,0.002752,0.00359
PF3D7-1103400,0.000327,230.719384,107.599229,3e-06,0.000222
PF3D7-1103500,0.001068,163.366079,123.744794,9e-06,0.000589
PF3D7-1103600,0.000678,149.610655,52.787598,1.3e-05,0.000496
PF3D7-1103700,0.0012,164.359224,160.040034,8e-06,0.000604
PF3D7-1103800,0.000802,1.806141,3.212819,0.000251,0.000288
PF3D7-1103900,0.003062,128.284562,43.739933,7.2e-05,0.002258
PF3D7-1104000,0.000926,172.815083,137.21028,7e-06,0.00051
PF3D7-1104100,0.003167,28.584664,28.605748,0.000124,0.001565
PF3D7-1104200,0.000999,17.819412,20.138516,5.3e-05,0.00047
PF3D7-1104300,0.000309,244.969655,54.877223,6e-06,0.000244
PF3D7-1104400,0.00106,126.583466,75.345345,1.4e-05,0.000641
PF3D7-1104500,0.000772,100.490903,45.368691,2e-05,0.000531
PF3D7-1104600,0.000669,253.385425,62.86637,1.1e-05,0.000533
PF3D7-1104700.1,0.001822,142.633399,109.3236,1.7e-05,0.001029
PF3D7-1104700.2,0.002328,357.725257,86.696504,2.8e-05,0.001845
PF3D7-1104800,0.000602,312.150557,99.716354,6e-06,0.000448
PF3D7-1104900,0.000282,122.257023,96.959188,3e-06,0.000151
PF3D7-1105000,0.001255,11.881925,14.352432,9.2e-05,0.000569
PF3D7-1105100,0.027589,0.8966,5.932877,0.004669,0.003626
PF3D7-1105200,0.00148,137.848277,125.610434,1.2e-05,0.000757
PF3D7-1105300,0.000726,142.921173,119.622267,6e-06,0.000394
PF3D7-1105400,0.002859,4.087497,5.247664,0.000551,0.001252
PF3D7-1105500,0.001088,265.663791,144.189429,8e-06,0.000708
PF3D7-1105600,0.003823,1.725456,3.04342,0.001261,0.001383
PF3D7-1105700,0.000997,181.106089,165.383988,6e-06,0.000522
PF3D7-1105800,0.001734,112.328526,159.714799,1.1e-05,0.000714
PF3D7-1105900,0.006218,128.369292,179.047815,3.5e-05,0.002584
PF3D7-1106000,0.000783,212.76662,117.572031,7e-06,0.000501
PF3D7-1106100,0.001259,188.555599,51.176771,2.5e-05,0.000967
PF3D7-1106200,0.000686,188.784961,105.005732,7e-06,0.000438
PF3D7-1106300,0.000508,167.192423,76.995326,7e-06,0.000347
PF3D7-1106400,0.001663,120.808318,80.104774,2.2e-05,0.001001
PF3D7-1106500,0.000376,143.547356,124.416535,3e-06,0.0002
PF3D7-1106600,0.000292,133.000124,43.287184,7e-06,0.000218
PF3D7-1106700,0.000512,104.757026,40.245944,1.3e-05,0.000362
PF3D7-1106800,0.000313,165.280592,73.542846,4e-06,0.000214
PF3D7-1106900,0.003314,110.874471,72.019838,4.8e-05,0.002009
PF3D7-1107000,0.001012,199.441506,56.331296,2e-05,0.000787
PF3D7-1107100,0.000504,142.564029,45.699906,1.1e-05,0.000378
PF3D7-1107200,0.000822,147.150574,173.2402,5e-06,0.000374
PF3D7-1107300,0.001031,2.338239,3.529929,0.000294,0.000411
PF3D7-1107400,0.00086,129.321977,79.201205,1.1e-05,0.000531
PF3D7-1107500,0.001494,157.542343,142.425099,1.1e-05,0.000787
PF3D7-1107600,0.000564,151.057282,124.166899,5e-06,0.00031
PF3D7-1107700,0.000998,181.614406,65.151177,1.6e-05,0.000719
PF3D7-1107800,0.00051,20.731172,25.450109,2.1e-05,0.000229
PF3D7-1107900,0.00035,107.387719,59.781785,7e-06,0.000223
PF3D7-1108000,0.003296,8.219089,9.97432,0.000337,0.00149
PF3D7-1108100,0.000319,189.22516,65.186853,6e-06,0.000238
PF3D7-1108200,0.001799,89.425225,108.207064,1.8e-05,0.000811
PF3D7-1108300,0.00139,85.753535,71.497787,2.2e-05,0.000758
PF3D7-1108400,0.001094,145.959123,92.848446,1.3e-05,0.000672
PF3D7-1108500,0.001252,137.824177,210.038696,6e-06,0.000497
PF3D7-1108600,0.001848,7.019692,9.113791,0.000206,0.000804
PF3D7-1108700,0.000384,115.114399,40.441522,1e-05,0.000277
PF3D7-1108800,0.002937,169.167729,56.191173,5.4e-05,0.002189
PF3D7-1108900,0.000861,140.857804,78.51608,1.2e-05,0.000557
PF3D7-1109000,0.014847,92.736146,51.464338,0.000333,0.009662
PF3D7-1109100,0.000486,114.638773,110.00099,5e-06,0.000245
PF3D7-1109200,0.001904,111.552937,113.213834,1.7e-05,0.000937
PF3D7-1109400,0.00169,84.416555,81.462048,2.1e-05,0.000835
PF3D7-1109300,0.020751,108.817213,39.824237,0.000536,0.015065
PF3D7-1109700,0.007219,167.690759,67.541692,0.000111,0.005121
PF3D7-1109900,0.004638,4.677038,5.80301,0.000808,0.00207
PF3D7-1110000,0.00194,180.555866,65.594928,3e-05,0.001423
PF3D7-1110100,0.00046,423.999454,99.881483,5e-06,0.000363
PF3D7-1110200,0.001045,19.150586,18.733261,5.9e-05,0.000524
PF3D7-1110300,0.0009,157.40025,85.00491,1.1e-05,0.000583
PF3D7-1110400,0.001193,4.089767,5.326421,0.000226,0.000518
PF3D7-1110500,0.000415,103.857406,58.343166,7e-06,0.000258
PF3D7-1110600,0.001305,92.50748,83.684256,1.7e-05,0.000689
PF3D7-1110700,0.000775,98.181546,44.290609,1.9e-05,0.000538
PF3D7-1110800,0.001033,284.138625,48.318268,2.2e-05,0.00085
PF3D7-1110900,0.001249,104.102235,102.886028,1.3e-05,0.000627
PF3D7-1111000,0.000648,270.151455,131.444783,5e-06,0.000437
PF3D7-1111100,0.000963,156.21096,174.180522,6e-06,0.000457
PF3D7-1111200,0.000731,139.613543,67.608291,1.1e-05,0.000473
PF3D7-1111300,0.000712,153.981221,68.423868,1.1e-05,0.000481
PF3D7-1111400,0.002315,126.097583,146.255886,1.6e-05,0.001057
PF3D7-1111500,0.00165,161.472438,89.361396,1.9e-05,0.001056
PF3D7-1111600,0.000789,122.001619,88.320612,1e-05,0.00046
PF3D7-1111700,0.000883,86.073215,96.517467,1e-05,0.000414
PF3D7-1111800,0.001264,137.139159,98.439178,1.4e-05,0.000719
PF3D7-1111900,0.000955,116.614838,41.889024,2.4e-05,0.000679
PF3D7-1112000,0.002491,200.786279,299.320671,9e-06,0.001004
PF3D7-1112100,0.000596,10.18612,12.616109,5e-05,0.000267
PF3D7-1112200,0.002327,144.783101,195.919848,1.2e-05,0.000983
PF3D7-1112300,0.000557,106.952925,55.857683,1e-05,0.000364
PF3D7-1112400,0.001454,246.705832,147.561581,1e-05,0.000905
PF3D7-1112500,0.001404,188.62848,164.859576,9e-06,0.000751
PF3D7-1112600,0.000582,171.43253,90.434329,6e-06,0.00038
PF3D7-1112700,0.000462,231.420081,122.296042,4e-06,0.000298
PF3D7-1112800,0.001155,217.171496,105.60924,1.1e-05,0.000771
PF3D7-1112900,0.001719,87.329776,88.337817,2.2e-05,0.000865
PF3D7-1113000,0.00013,155.072816,192.281975,1e-06,5.7e-05
PF3D7-1113100,0.001043,20.156157,23.84051,4.9e-05,0.000478
PF3D7-1113200,0.000955,307.075588,100.758124,1.1e-05,0.000695
PF3D7-1113300,0.001214,118.331043,147.61315,8e-06,0.000533
PF3D7-1113400,0.002181,74.316625,46.973723,4.8e-05,0.001328
PF3D7-1113500,0.000894,124.999472,141.923838,6e-06,0.000413
PF3D7-1113600,0.001242,114.527675,109.494926,1.3e-05,0.000647
PF3D7-1113700,0.001132,101.161432,35.484323,3.3e-05,0.0008
PF3D7-1113800,0.000664,92.980564,81.244492,8e-06,0.000344
PF3D7-1113900,0.001355,157.35531,139.289234,1e-05,0.000708
PF3D7-1114000,0.003499,118.005318,94.37662,3.8e-05,0.001938
PF3D7-1114100.1,0.00139,135.187398,137.185759,1e-05,0.000686
PF3D7-1114100.2,0.002486,158.944636,161.328305,1.6e-05,0.001234
PF3D7-1114200,0.001405,112.169086,81.999442,1.8e-05,0.000801
PF3D7-1114400,0.000822,179.030304,87.331275,1e-05,0.000548
PF3D7-1114500,0.000876,93.200277,66.399804,1.4e-05,0.000503
PF3D7-1114600,0.001817,163.541041,125.414966,1.5e-05,0.001023
PF3D7-1114700,0.000571,132.833343,43.232758,1.4e-05,0.00042
PF3D7-1114800,0.001615,139.241895,203.991285,8e-06,0.000654
PF3D7-1114900,0.00026,91.556192,69.063621,4e-06,0.000144
PF3D7-1115000,0.001246,141.875095,45.825715,2.9e-05,0.000943
PF3D7-1115100,0.001282,194.120273,75.707202,1.7e-05,0.000921
PF3D7-1115200,0.000492,178.511343,126.051988,4e-06,0.000287
PF3D7-1115300,0.00093,93.721144,78.48253,1.2e-05,0.000497
PF3D7-1115400,0.002966,9.167942,10.992009,0.000277,0.00135
PF3D7-1115500,0.00089,177.574452,65.524698,1.4e-05,0.000645
PF3D7-1115600,0.001174,154.681897,70.575241,1.7e-05,0.000798
PF3D7-1115700,0.001259,73.787106,92.373486,1.4e-05,0.000558
PF3D7-1115800,0.014873,0.820029,3.118705,0.004786,0.003099
PF3D7-1115900,0.000573,207.099899,104.626033,6e-06,0.000376
PF3D7-1116000,0.000438,107.610765,78.341946,6e-06,0.000254
PF3D7-1116100,0.009063,0.484089,3.504951,0.002597,0.001102
PF3D7-1116200.1,0.003406,152.942767,185.619162,1.8e-05,0.001526
PF3D7-1116200.2,0.002839,169.275149,77.622757,3.7e-05,0.001874
PF3D7-1116300,0.001212,266.181584,205.434673,6e-06,0.000654
PF3D7-1116400,0.000643,153.865959,69.260026,9e-06,0.000441
PF3D7-1116500,0.000605,127.083771,129.947849,5e-06,0.000297
PF3D7-1116600,0.000426,139.106038,66.757222,7e-06,0.000281
PF3D7-1116700,0.002753,5.846498,7.243822,0.000385,0.00123
PF3D7-1116800,0.020984,0.965509,3.820064,0.005512,0.004238
PF3D7-1116900,0.002243,116.666013,39.50516,6.4e-05,0.001603
PF3D7-1117000,0.000385,135.07852,57.995961,7e-06,0.000267
PF3D7-1117100,0.001077,142.609217,144.193001,8e-06,0.000528
PF3D7-1117200,0.000477,162.26027,238.074816,2e-06,0.000193
PF3D7-1117300,0.004763,149.33371,176.306016,2.7e-05,0.002152
PF3D7-1117400,0.000774,159.51142,96.212572,8e-06,0.000481
PF3D7-1117500,0.001546,125.897168,152.495436,1.1e-05,0.000689
PF3D7-1117600.1,0.001079,149.40102,61.904828,1.8e-05,0.00076
PF3D7-1117600.2,0.004002,169.144993,88.141565,4.6e-05,0.002603
PF3D7-1117700,0.002814,10.972626,13.334318,0.000222,0.001274
PF3D7-1117800,0.000535,125.574204,95.678531,6e-06,0.0003
PF3D7-1117900,0.000295,88.171268,43.910392,7e-06,0.000196
PF3D7-1118000,0.000894,121.755426,47.105264,2e-05,0.000642
PF3D7-1118100,0.000875,136.107994,110.411057,8e-06,0.000479
PF3D7-1118200,0.000711,120.979217,140.365405,5e-06,0.000327
PF3D7-1118300,0.000985,8.115257,9.885801,0.000102,0.000444
PF3D7-1118400,0.000769,156.364751,119.76586,7e-06,0.000438
PF3D7-1118500,0.00091,208.255066,143.708597,6e-06,0.000535
PF3D7-1118600,0.001328,103.896657,108.232869,1.3e-05,0.000644
PF3D7-1118700,0.000649,207.70838,209.676474,3e-06,0.000316
PF3D7-1118800,0.001133,104.225619,62.085472,2e-05,0.00071
PF3D7-1118900,0.002335,80.350336,67.998793,3.6e-05,0.001263
PF3D7-1119000,0.000623,105.253997,35.133371,1.8e-05,0.000464
PF3D7-1119100,0.001276,143.791255,62.688548,2.1e-05,0.000879
PF3D7-1119200,0.00157,209.433075,98.488693,1.6e-05,0.001066
PF3D7-1119300,0.001326,215.657933,134.022203,1e-05,0.000787
PF3D7-1119400,0.000394,59.264,63.936373,7e-06,0.000191
PF3D7-1119500,0.001051,251.57252,72.631782,1.5e-05,0.000809
PF3D7-1119600,0.000437,209.300412,82.538467,5e-06,0.000311
PF3D7-1119700,0.000676,85.330781,37.891634,1.9e-05,0.000446
PF3D7-1119800,0.002491,106.106295,151.670882,1.7e-05,0.001023
PF3D7-1119900,0.000548,49.08082,34.537482,1.9e-05,0.000303
PF3D7-1120000,0.001675,14.401349,16.829153,0.000107,0.000775
PF3D7-1120100,0.002374,4.122734,5.858482,0.000409,0.000981
PF3D7-1120200,0.001722,158.909255,187.981729,9e-06,0.000784
PF3D7-1120300,0.0009,157.580105,199.598487,5e-06,0.000397
PF3D7-1120400,0.000684,184.822995,107.365551,6e-06,0.00043
PF3D7-1120500,0.000841,47.784866,35.721008,2.4e-05,0.000472
PF3D7-1120600,0.000244,160.500967,113.584886,2e-06,0.000139
PF3D7-1120700,0.000359,127.995191,85.002663,4e-06,0.000213
PF3D7-1120800,0.0023,119.471784,66.681157,3.6e-05,0.001466
PF3D7-1120900,0.002394,91.971146,80.296402,3e-05,0.001258
PF3D7-1121000,0.002314,151.764418,219.018618,1.2e-05,0.000947
PF3D7-1121100,0.000706,41.53387,51.860442,1.7e-05,0.000323
PF3D7-1121200,0.002484,241.716355,163.668791,1.6e-05,0.001457
PF3D7-1121300,0.000311,123.212392,97.285716,3e-06,0.000173
PF3D7-1121400,0.000916,193.362985,60.815322,1.5e-05,0.00069
PF3D7-1121500,0.001035,182.901727,57.318809,1.9e-05,0.000782
PF3D7-1121600,0.038677,1.26648,4.346897,0.008927,0.008733
PF3D7-1121700,0.001369,6.681791,8.589432,0.000162,0.0006
PF3D7-1121800,0.000228,265.410738,88.5412,3e-06,0.000171
PF3D7-1121900,0.001176,147.858555,192.37753,6e-06,0.000503
PF3D7-1122000,0.000929,158.554914,113.498416,8e-06,0.000534
PF3D7-1122100,0.000819,83.572722,48.225966,1.9e-05,0.000513
PF3D7-1122200,0.001743,56.56557,50.801406,3.6e-05,0.000885
PF3D7-1122300,0.001784,312.408981,90.60526,2e-05,0.001377
PF3D7-1122400,0.000719,227.458311,184.762312,4e-06,0.000396
PF3D7-1122500,0.00025,70.806966,32.438356,8e-06,0.000171
PF3D7-1122600,0.000372,117.546492,143.496136,3e-06,0.000167
PF3D7-1122700,0.000955,176.167653,64.804748,1.6e-05,0.000692
PF3D7-1122800,0.001516,2.291064,3.69898,0.000412,0.00058
PF3D7-1122900,0.000133,151.181142,139.979488,1e-06,6.9e-05
PF3D7-1123000,0.001058,2.141412,3.087678,0.000344,0.000433
PF3D7-1123100,0.000976,4.672703,5.920842,0.000167,0.000431
PF3D7-1123200,0.000492,230.473676,128.98677,4e-06,0.000312
PF3D7-1123300,0.000696,146.0823,94.111766,8e-06,0.000404
PF3D7-1123400,0.001332,63.858709,58.123064,2.3e-05,0.000675
PF3D7-1123500,0.000851,38.004108,35.605171,2.8e-05,0.000435
PF3D7-1123600,0.000627,113.466546,117.618997,5e-06,0.000306
PF3D7-1123700,0.001876,145.321827,127.530534,1.6e-05,0.00099
PF3D7-1123800,0.00038,127.333937,74.304249,5e-06,0.000236
PF3D7-1123900,0.002496,154.737291,192.304558,1.3e-05,0.001109
PF3D7-1124000,0.00052,316.464363,77.91756,7e-06,0.000411
PF3D7-1124100,0.000594,59.430873,56.044503,1.2e-05,0.000307
PF3D7-1124200,0.000744,126.894972,105.654332,7e-06,0.000403
PF3D7-1124300,0.000932,106.233481,125.783869,8e-06,0.000424
PF3D7-1124400,0.001477,188.783401,47.449121,3.2e-05,0.001176
PF3D7-1124500,0.000675,206.095334,154.790588,4e-06,0.000384
PF3D7-1124600,0.001231,6.664449,8.38431,0.00015,0.000545
PF3D7-1124700,0.001036,226.002701,129.030959,8e-06,0.000654
PF3D7-1124800,0.003872,9.874588,11.710998,0.000339,0.00177
PF3D7-1124900,0.003347,5.210547,6.459222,0.000526,0.001495
PF3D7-1125000,0.001045,187.309366,122.677429,9e-06,0.00063
PF3D7-1125100,0.001034,157.980173,172.537363,7e-06,0.000494
PF3D7-1125200,0.000582,204.156133,63.646288,1e-05,0.000437
PF3D7-1125300,0.000361,112.800899,45.561982,8e-06,0.000253
PF3D7-1125400,0.001045,131.092129,163.330005,6e-06,0.000457
PF3D7-1125500,0.001292,126.090061,75.999262,1.8e-05,0.000808
PF3D7-1125600,0.000962,124.369036,64.015307,1.7e-05,0.000637
PF3D7-1125700,0.005276,0.901509,2.372627,0.00223,0.001452
PF3D7-1125800,0.011317,0.581825,2.669555,0.004255,0.002027
PF3D7-1125900,0.002195,30.275254,32.579187,7.1e-05,0.001058
PF3D7-1126000,0.00105,121.867207,168.205232,6e-06,0.000439
PF3D7-1126100,0.000491,91.802424,87.695101,6e-06,0.00025
PF3D7-1126200,0.002794,12.600999,14.653796,0.000196,0.001292
PF3D7-1126300,0.001019,118.386991,118.531826,9e-06,0.000504
PF3D7-1126400,0.002402,120.626734,140.672429,1.9e-05,0.001099
PF3D7-1126500,0.00104,55.818864,68.17426,1.6e-05,0.000468
PF3D7-1126600,0.000574,240.033285,90.31558,6e-06,0.000406
PF3D7-1126700,0.000383,132.399166,89.949449,5e-06,0.000225
PF3D7-1126800,0.000365,146.246351,39.470925,9e-06,0.000286
PF3D7-1126900,0.001451,108.505926,34.467995,4.3e-05,0.001092
PF3D7-1127000,0.002786,4.046321,6.254352,0.000449,0.001094
PF3D7-1127100,0.001252,57.766105,30.404783,4.2e-05,0.000817
PF3D7-1127200,0.006785,177.240786,64.58063,0.000107,0.004949
PF3D7-1127300,0.000995,117.286822,50.345036,2e-05,0.000685
PF3D7-1127400,0.0009,68.308768,31.189843,3e-05,0.000599
PF3D7-1127500,0.000635,238.268848,85.78669,8e-06,0.000466
PF3D7-1127600,0.003536,7.066539,9.016202,0.000399,0.001554
PF3D7-1127700,0.001284,93.092218,65.597846,2.8e-05,0.000766
PF3D7-1127800,0.000897,32.615932,42.251626,2.7e-05,0.0004
PF3D7-1127900,0.002537,4.825836,6.41901,0.0004,0.001089
PF3D7-1128000.1,0.000271,97.953494,38.401885,7e-06,0.000189
PF3D7-1128000.2,0.000328,213.180277,148.374812,2e-06,0.000193
PF3D7-1128100,0.000969,116.25682,44.652023,2.2e-05,0.000694
PF3D7-1128200,0.002696,83.023879,94.661647,3e-05,0.001247
PF3D7-1128300,0.000456,117.710298,150.967464,3e-06,0.0002
PF3D7-1128400,0.001313,144.966733,130.51826,1e-05,0.00069
PF3D7-1128500,0.000764,145.374761,67.107866,1.2e-05,0.000516
PF3D7-1128600,0.00096,165.92692,202.27038,5e-06,0.000425
PF3D7-1128700,0.000493,120.193368,55.935888,9e-06,0.000336
PF3D7-1128900,0.000613,159.830554,130.67765,5e-06,0.000334
PF3D7-1129000,0.001055,138.732603,83.657256,1.3e-05,0.000654
PF3D7-1129100,0.004046,3.364124,4.607996,0.000883,0.001707
PF3D7-1129200,0.001553,58.395266,62.575556,3e-05,0.000751
PF3D7-1129300,0.000255,186.138161,50.532668,5e-06,0.000199
PF3D7-1129400,0.000628,69.272744,41.269856,1.6e-05,0.00039
PF3D7-1129500,0.000644,101.49108,52.09539,1.3e-05,0.000425
PF3D7-1129600,0.000387,175.76703,85.587751,5e-06,0.000249
PF3D7-1129700,0.000807,165.30135,172.055912,5e-06,0.000391
PF3D7-1129800,0.000932,126.872288,162.598894,6e-06,0.000402
PF3D7-1129850,0.002518,222.395538,148.680163,1.7e-05,0.001489
PF3D7-1129900,0.000961,128.833228,153.610844,6e-06,0.000434
PF3D7-1130000,0.000525,104.145694,68.824169,8e-06,0.000313
PF3D7-1130100,0.005481,4.658107,6.040985,0.000918,0.002386
PF3D7-1130200,0.002854,4.287259,5.668707,0.000509,0.001229
PF3D7-1130300,0.022461,180.731368,218.558625,0.000109,0.010247
PF3D7-1130400,0.000745,83.483444,52.119725,1.6e-05,0.000442
PF3D7-1130500,0.000465,118.52132,82.346513,6e-06,0.000274
PF3D7-1130600,0.000461,278.921821,87.479504,5e-06,0.00035
PF3D7-1130700,0.000433,175.830158,237.968091,2e-06,0.000181
PF3D7-1130800,0.001324,187.92612,179.767755,7e-06,0.000674
PF3D7-1130900,0.000426,240.401362,153.345431,3e-06,0.000255
PF3D7-1131000,0.001559,149.0747,151.151208,1e-05,0.000773
PF3D7-1131100,0.000936,140.250258,209.850556,5e-06,0.000374
PF3D7-1131200,0.001424,123.12169,150.511686,1e-05,0.000631
PF3D7-1131300,0.000724,156.204458,110.471529,7e-06,0.000423
PF3D7-1131400,0.000432,103.235325,139.451136,3e-06,0.000184
PF3D7-1131500,0.00181,201.362588,65.811576,2.8e-05,0.001327
PF3D7-1131600,0.000172,158.067427,60.103693,3e-06,0.000124
PF3D7-1131700,0.004409,86.522216,64.128663,7.7e-05,0.002496
PF3D7-1131800,0.00153,1.528342,2.923123,0.000525,0.000525
PF3D7-1131900,0.000666,64.192065,29.915151,2.3e-05,0.000452
PF3D7-1132000,0.001752,10.394887,12.424481,0.000145,0.000799
PF3D7-1132100,0.00054,133.687329,77.799591,7e-06,0.000309
PF3D7-1132200,0.001502,58.942665,71.590289,2.2e-05,0.000675
PF3D7-1132300,0.00086,180.833293,103.12128,9e-06,0.000549
PF3D7-1132400,0.000352,52.998962,35.98794,1e-05,0.000208
PF3D7-1132500,0.000336,171.84407,70.257411,5e-06,0.000237
PF3D7-1132600,0.001514,243.14485,205.401444,7e-06,0.000806
PF3D7-1132700,0.001277,120.221331,117.415439,1.2e-05,0.000642
PF3D7-1132800,0.000743,86.657953,43.339945,1.9e-05,0.00048
PF3D7-1132900,0.000698,93.967373,42.950459,1.7e-05,0.000475
PF3D7-1133000,0.001253,282.627729,60.202656,2.1e-05,0.001018
PF3D7-1133100,0.001229,19.818915,21.845648,6e-05,0.000581
PF3D7-1133200,0.000292,123.382921,93.373472,3e-06,0.000166
PF3D7-1133300,0.000634,280.494774,109.327018,6e-06,0.000447
PF3D7-1133400,0.011188,0.581181,3.645174,0.003083,0.001541
PF3D7-1133500,0.001292,106.895367,46.506505,2.9e-05,0.000897
PF3D7-1133600,0.000944,186.762965,122.34658,8e-06,0.000555
PF3D7-1133700,0.001363,4.669121,5.946026,0.000232,0.0006
PF3D7-1133800,0.000638,101.024895,53.82766,1.2e-05,0.000411
PF3D7-1133900,0.000735,151.906106,176.674362,4e-06,0.000342
PF3D7-1134000,0.000608,114.274214,57.678139,1.1e-05,0.000404
PF3D7-1134100,0.000481,123.471307,55.495431,9e-06,0.000333
PF3D7-1134200,0.000828,13.200699,15.55785,5.4e-05,0.00038
PF3D7-1134300,0.000305,86.244174,76.364515,5e-06,0.000164
PF3D7-1134400,0.001243,130.172463,64.513931,2e-05,0.000828
PF3D7-1134500,0.000572,84.387546,113.467545,5e-06,0.000244
PF3D7-1134600,0.000257,96.572859,82.014462,3e-06,0.000138
PF3D7-1134700,0.000826,104.263546,104.638122,8e-06,0.000411
PF3D7-1134800,0.001254,160.70714,87.831877,1.5e-05,0.000787
PF3D7-1134900,0.001051,101.205057,104.544268,1e-05,0.000513
PF3D7-1135000,0.000981,65.364887,31.962842,3.2e-05,0.000645
PF3D7-1135100,0.000588,129.994634,73.152797,8e-06,0.000371
PF3D7-1135300,0.001058,126.114163,132.011864,8e-06,0.000515
PF3D7-1135400,0.001607,119.620714,109.61687,1.5e-05,0.000839
PF3D7-1135500,0.001702,96.829749,68.688131,2.6e-05,0.000963
PF3D7-1135600,0.000222,112.463919,50.588963,5e-06,0.00015
PF3D7-1135700,0.002768,126.550659,104.321712,2.9e-05,0.001508
PF3D7-1135800,0.001686,115.984014,78.09705,2.2e-05,0.001007
PF3D7-1135900,0.001735,165.130377,251.440754,7e-06,0.000685
PF3D7-1136000,0.000136,166.804981,46.995,3e-06,0.000106
PF3D7-1136100,0.000791,203.704468,77.653796,1e-05,0.000572
PF3D7-1136200,0.000847,139.306291,129.553913,7e-06,0.000441
PF3D7-1136300,0.000773,20.159058,22.717652,3.5e-05,0.000363
PF3D7-1136400,0.001557,13.953154,15.806238,0.000103,0.000729
PF3D7-1136500.2,0.001365,364.965076,67.182952,2.1e-05,0.001142
PF3D7-1136500.1,0.001875,89.245707,64.125998,3.1e-05,0.001088
PF3D7-1136600,0.001294,15.166279,17.185074,7.7e-05,0.000606
PF3D7-1136700.1,0.000789,105.228329,111.407763,8e-06,0.000375
PF3D7-1136800,0.000441,165.509847,68.087303,7e-06,0.000304
PF3D7-1136900,0.001211,3.237892,5.169293,0.000236,0.000466
PF3D7-1137000,0.008452,151.806228,89.263896,0.000102,0.005194
PF3D7-1137100,0.00124,78.926678,57.688318,2.2e-05,0.000715
PF3D7-1137200,0.000731,161.775826,76.604523,1e-05,0.000486
PF3D7-1137300,0.000838,192.390303,69.687292,1.2e-05,0.000613
PF3D7-1137400,0.000623,134.008392,50.750253,1.3e-05,0.000451
PF3D7-1137500,0.001482,179.824813,205.34245,7e-06,0.000692
PF3D7-1137600,0.000851,272.182044,167.84831,5e-06,0.00052
PF3D7-1137700,0.000589,345.476709,71.465178,9e-06,0.000471
PF3D7-1137800,0.00542,176.78923,154.800879,3.9e-05,0.002914
PF3D7-1137900,0.000711,73.117814,34.879401,2.2e-05,0.000451
PF3D7-1138000,0.000181,146.702486,97.120659,2e-06,0.000108
PF3D7-1138100,0.001513,126.784514,103.075029,1.5e-05,0.000833
PF3D7-1138200,0.001888,247.050526,91.024759,2.1e-05,0.001366
PF3D7-1138300,0.001734,103.993272,57.255472,3.1e-05,0.001095
PF3D7-1138350,0.004917,265.116094,89.149684,5.8e-05,0.003667
PF3D7-1138400,0.000202,149.898358,214.157379,1e-06,8.3e-05
PF3D7-1138500,0.00241,5.743204,6.845579,0.000359,0.0011
PF3D7-1138600,0.00064,280.951372,91.036662,8e-06,0.000482
PF3D7-1138700,0.002911,1.816493,2.915291,0.001002,0.001118
PF3D7-1138800,0.000397,165.811851,116.474173,3e-06,0.000232
PF3D7-1138900,0.000477,63.880111,35.50794,1.4e-05,0.000305
PF3D7-1139100,0.000578,10.477345,13.054494,4.6e-05,0.000257
PF3D7-1139200,0.001339,151.901569,150.207081,9e-06,0.000655
PF3D7-1139300,0.00066,4.963199,7.020156,9.5e-05,0.000274
PF3D7-1139400,0.000399,174.633062,56.265368,7e-06,0.000292
PF3D7-1139500,0.000764,85.333648,37.435272,2.1e-05,0.000528
PF3D7-1139600,0.001231,140.588275,152.216987,9e-06,0.000564
PF3D7-1139700,0.003368,1.843329,3.159801,0.001071,0.00124
PF3D7-1139800,0.000268,182.783183,54.793286,5e-06,0.000202
PF3D7-1139900,0.001026,177.510851,69.201591,1.6e-05,0.000736
PF3D7-1140000,0.000802,91.631193,35.975603,2.3e-05,0.000574
PF3D7-1140100,0.001072,121.627848,76.981004,1.4e-05,0.000654
PF3D7-1140200,0.000689,85.583053,37.793474,1.9e-05,0.000469
PF3D7-1140300,0.000543,139.422528,96.295006,6e-06,0.000321
PF3D7-1140400,0.001807,147.037751,139.309819,1.3e-05,0.00093
PF3D7-1140500,0.000337,202.612899,138.645779,2e-06,0.000199
PF3D7-1140600,0.000244,207.134879,63.222793,4e-06,0.000186
PF3D7-1140700,0.000539,14.018895,15.961837,3.6e-05,0.000252
