Gene,Si,Koni,Koffi,SKoffi,Exi
PF3D7-1401500,0.000545,210.360103,69.251036,8e-06,0.000407
PF3D7-1401600,0.000519,190.433522,89.856748,6e-06,0.000348
PF3D7-1401700,0.002129,124.717025,81.991382,2.7e-05,0.00129
PF3D7-1401800,0.00035,103.354597,37.368434,9e-06,0.000257
PF3D7-1401900,0.000698,229.986314,77.254559,9e-06,0.000522
PF3D7-1402000,0.001019,215.066375,77.960736,1.3e-05,0.000746
PF3D7-1402100,0.001018,174.315696,260.935883,4e-06,0.000408
PF3D7-1402200,0.001182,234.751325,80.401474,1.5e-05,0.000882
PF3D7-1402300,0.000686,129.969651,71.373368,1e-05,0.000442
PF3D7-1402400,0.001442,142.858505,67.300834,2.2e-05,0.000977
PF3D7-1402500,0.011193,1.944997,2.819415,0.003974,0.00457
PF3D7-1402700,0.001021,137.0919,61.445759,1.7e-05,0.000704
PF3D7-1402800,0.00127,11.405621,13.438495,9.6e-05,0.000583
PF3D7-1402900,0.000573,157.410116,53.707783,1.1e-05,0.000424
PF3D7-1403000,0.001079,170.065037,81.353574,1.3e-05,0.000728
PF3D7-1403100,0.000892,23.456357,26.788241,3.4e-05,0.000417
PF3D7-1403200,0.001284,134.51093,63.148312,2e-05,0.000871
PF3D7-1403300,0.0006,145.522059,120.458148,5e-06,0.000327
PF3D7-1403400,0.002083,113.569748,90.931626,2.4e-05,0.001154
PF3D7-1403500,0.001854,147.170978,90.242484,2.1e-05,0.00114
PF3D7-1403600,0.001621,126.854278,106.839392,1.5e-05,0.000878
PF3D7-1403700,0.000649,193.14706,68.069079,1e-05,0.000478
PF3D7-1403800,0.000395,162.288025,96.872316,4e-06,0.000245
PF3D7-1403900,0.001227,121.194745,92.830951,1.3e-05,0.000695
PF3D7-1404000,0.003658,198.252208,111.503737,3.4e-05,0.002328
PF3D7-1404100,0.002272,126.37389,77.557434,2.9e-05,0.001404
PF3D7-1404200,0.001264,114.691476,48.533058,2.6e-05,0.000888
PF3D7-1404300,0.002377,142.947834,54.496973,4.4e-05,0.001715
PF3D7-1404400,0.001504,208.683473,135.511834,1.1e-05,0.000907
PF3D7-1404500,0.001626,118.861532,100.777895,1.6e-05,0.000875
PF3D7-1404600.1,0.000523,153.755828,61.359027,9e-06,0.000373
PF3D7-1404700,0.000918,108.360146,45.839501,2.1e-05,0.000645
PF3D7-1404800,0.000507,138.806189,106.586488,5e-06,0.000287
PF3D7-1404900,0.00237,14.947043,17.173989,0.00014,0.001103
PF3D7-1405000,0.001121,132.203995,72.009842,1.6e-05,0.000723
PF3D7-1405100,0.000556,198.096699,84.583947,7e-06,0.000389
PF3D7-1405200,0.001902,147.611912,89.690812,2.2e-05,0.001184
PF3D7-1405300,0.000839,134.529704,82.42636,1e-05,0.000519
PF3D7-1405400,0.000457,153.791038,56.666958,8e-06,0.000332
PF3D7-1405500,0.001457,127.948024,112.538774,1.3e-05,0.000777
PF3D7-1405600,0.00144,103.405613,48.162152,3e-05,0.000981
PF3D7-1405700,0.000611,168.960214,77.486929,8e-06,0.00042
PF3D7-1405800,0.000948,115.461373,74.783382,1.3e-05,0.000568
PF3D7-1405900,0.000829,129.556457,92.074656,9e-06,0.000481
PF3D7-1406000,0.002531,114.611587,56.002841,4.6e-05,0.001699
PF3D7-1406100,0.00049,135.510661,49.586773,1e-05,0.000358
PF3D7-1406200,0.001179,8.999743,10.513347,0.000113,0.000544
PF3D7-1406300,0.002886,11.783205,13.485388,0.000216,0.001346
PF3D7-1406400,0.001515,120.092415,81.273506,1.9e-05,0.0009
PF3D7-1406500,0.00034,114.472175,39.119657,9e-06,0.000252
PF3D7-1406600,0.001393,9.393599,11.140101,0.000126,0.000637
PF3D7-1406700,0.001056,203.947694,84.167161,1.3e-05,0.000747
PF3D7-1406800,0.000551,139.97638,80.307859,7e-06,0.000349
PF3D7-1406900,0.000937,115.063934,63.815266,1.5e-05,0.000599
PF3D7-1407000,0.000455,158.849993,101.574698,5e-06,0.000277
PF3D7-1407100,0.001522,150.678786,99.811359,1.6e-05,0.000911
PF3D7-1407200,0.001008,202.882418,117.617403,9e-06,0.000634
PF3D7-1407300,0.000986,124.30383,66.530392,1.5e-05,0.00064
PF3D7-1407400,0.001224,145.087028,64.599353,1.9e-05,0.000847
PF3D7-1407500,0.001815,124.742585,79.894868,2.3e-05,0.001094
PF3D7-1407600,0.000313,171.808152,66.264813,5e-06,0.000225
PF3D7-1407700,0.001167,161.402876,58.459639,2e-05,0.000855
PF3D7-1407800,0.000657,185.196735,49.843048,1.3e-05,0.000517
PF3D7-1407900,0.000449,227.99691,86.677142,5e-06,0.000317
PF3D7-1408000,0.001231,85.588,60.637438,2e-05,0.00072
PF3D7-1408100,0.002179,87.740258,99.069633,2.3e-05,0.001005
PF3D7-1408200,0.000995,51.516974,67.103183,1.5e-05,0.000433
PF3D7-1408300,0.003165,202.22237,72.335651,4.5e-05,0.002328
PF3D7-1408400,0.000686,143.067937,95.133535,8e-06,0.000409
PF3D7-1408500,0.002044,108.523109,64.142864,3.2e-05,0.00128
PF3D7-1408600,0.016473,2.346312,3.250127,0.005074,0.006907
PF3D7-1408700,0.000928,2.05237,3.355759,0.000277,0.000352
PF3D7-1408800,0.00081,247.629997,111.035272,7e-06,0.000559
PF3D7-1408900,0.00114,173.560173,141.534364,8e-06,0.00063
PF3D7-1409000,0.000769,135.425993,91.86105,8e-06,0.000458
PF3D7-1409100,0.001198,17.80502,19.973455,6.1e-05,0.000565
PF3D7-1409200.1,0.000755,139.93807,60.410863,1.3e-05,0.000528
PF3D7-1409200.2,0.00265,157.601628,66.625308,4.1e-05,0.001864
PF3D7-1409300,0.001767,91.422357,58.442623,3.1e-05,0.001073
PF3D7-1409400,0.00113,133.98755,79.112727,1.5e-05,0.00071
PF3D7-1409500,0.000459,123.589034,69.333468,7e-06,0.000294
PF3D7-1409600,0.001251,155.028638,117.651895,1.1e-05,0.000711
PF3D7-1409700,0.000717,128.675608,77.12442,9e-06,0.000448
PF3D7-1409800,0.000573,136.806414,73.068563,8e-06,0.000371
PF3D7-1409900,0.001468,88.245962,107.405763,1.4e-05,0.000666
PF3D7-1410000,0.001925,103.396375,70.2526,2.7e-05,0.001141
PF3D7-1410100,0.000931,195.330302,82.165473,1.2e-05,0.000656
PF3D7-1410200,0.00067,101.3268,84.2782,8e-06,0.000362
PF3D7-1410300,0.000734,5.381647,6.649755,0.000111,0.000328
PF3D7-1410400,0.00048,109.443864,64.451078,8e-06,0.0003
PF3D7-1410500,0.001582,85.117716,35.948048,4.6e-05,0.001114
PF3D7-1410600,0.000876,131.72979,82.823941,1.1e-05,0.000537
PF3D7-1410700,0.001985,87.379984,104.028647,1.9e-05,0.000903
PF3D7-1410800,0.000849,128.360632,72.458888,1.2e-05,0.00054
PF3D7-1410900,0.000849,151.071164,77.029386,1.1e-05,0.00056
PF3D7-1411000.1,0.000287,152.008962,121.894584,2e-06,0.00016
PF3D7-1411100,0.000417,218.613158,72.10335,6e-06,0.000308
PF3D7-1411200,0.00074,91.256343,49.220449,1.6e-05,0.000481
PF3D7-1411300,0.000652,138.311995,66.95036,1e-05,0.000439
PF3D7-1411400,0.000796,34.853233,39.445684,2.1e-05,0.000373
PF3D7-1411500,0.000861,124.855354,106.625778,8e-06,0.000464
PF3D7-1411600,0.000935,130.646918,57.811103,1.6e-05,0.000647
PF3D7-1411700,0.000963,186.869219,126.247153,8e-06,0.000573
PF3D7-1411800,0.000886,167.151987,73.603584,1.2e-05,0.00061
PF3D7-1411900,0.000914,132.936339,82.50298,1.1e-05,0.000564
PF3D7-1412000,0.000826,150.796766,81.657004,1.1e-05,0.000538
PF3D7-1412100,0.001435,94.044599,89.393579,1.6e-05,0.000731
PF3D7-1412200,0.000697,159.993828,88.860944,8e-06,0.000448
PF3D7-1412300,0.013589,5.772664,6.658124,0.002047,0.006312
PF3D7-1412400,0.000916,6.490376,7.871119,0.000117,0.000414
PF3D7-1412500,0.000789,181.543893,82.70006,1e-05,0.000542
PF3D7-1412600,0.000965,139.828691,73.064488,1.3e-05,0.00063
PF3D7-1412700,0.000555,105.790983,51.136664,1.1e-05,0.000371
PF3D7-1412800,0.000669,178.702764,87.671815,8e-06,0.000448
PF3D7-1412900.1,0.000458,151.494027,59.678857,8e-06,0.000328
PF3D7-1412900.2,0.006042,163.546574,98.649574,6.1e-05,0.003761
PF3D7-1413000,0.001208,146.31611,93.833514,1.3e-05,0.000735
PF3D7-1413100,0.000945,143.580526,78.996332,1.2e-05,0.000606
PF3D7-1413200,0.000734,175.877912,56.508835,1.3e-05,0.00055
PF3D7-1413300,0.002858,170.851807,54.388475,5.5e-05,0.00216
PF3D7-1413400,0.001575,97.070823,50.108739,3.2e-05,0.00104
PF3D7-1413500,0.001185,155.367389,69.564284,1.7e-05,0.000813
PF3D7-1413600,0.001191,236.903523,155.900879,8e-06,0.000718
PF3D7-1413700,0.000511,137.828025,102.965228,5e-06,0.000291
PF3D7-1413800,0.00068,161.904351,87.841685,8e-06,0.00044
PF3D7-1413900,0.000693,151.98665,74.435161,1e-05,0.000459
PF3D7-1414000,0.001887,129.047921,94.450412,2.1e-05,0.001086
PF3D7-1414100,0.000339,142.334869,47.806367,7e-06,0.000252
PF3D7-1414200,0.000705,116.085498,64.965098,1.1e-05,0.00045
PF3D7-1414300,0.008203,6.115896,7.282576,0.001131,0.003745
PF3D7-1414400,0.000885,148.322887,95.810847,1e-05,0.000539
PF3D7-1414500,0.000477,22.735745,24.471072,2e-05,0.00023
PF3D7-1414600,0.00114,185.311483,107.739368,1.1e-05,0.00072
PF3D7-1414700,0.000528,128.234726,55.522527,1e-05,0.000367
PF3D7-1414800,0.001289,189.303985,91.818576,1.4e-05,0.000865
PF3D7-1414900,0.000486,122.286799,50.428565,1e-05,0.000343
PF3D7-1415000,0.001711,256.297497,90.726541,1.9e-05,0.001262
PF3D7-1415100,0.000695,169.337703,112.498447,6e-06,0.000416
PF3D7-1415200,0.001273,145.406941,56.911802,2.3e-05,0.000913
PF3D7-1415300,0.000548,193.088362,74.610974,7e-06,0.000395
PF3D7-1415400,0.000654,82.382912,47.958148,1.4e-05,0.000409
PF3D7-1415500,0.000586,138.392402,118.81459,5e-06,0.000314
PF3D7-1415600,0.000761,112.807569,83.242662,9e-06,0.000437
PF3D7-1415700,0.000675,114.632453,92.70145,8e-06,0.000374
PF3D7-1415800,0.000875,110.000272,67.795272,1.3e-05,0.000543
PF3D7-1415900,0.001412,253.079622,115.202192,1.2e-05,0.000967
PF3D7-1416000,0.002372,148.50309,76.096675,3.2e-05,0.00157
PF3D7-1416100,0.000617,117.55539,46.919673,1.3e-05,0.00044
PF3D7-1416200,0.000281,113.16698,56.577575,5e-06,0.000187
PF3D7-1416300,0.001373,137.690672,92.545902,1.5e-05,0.000821
PF3D7-1416400,0.000831,158.088351,102.508709,8e-06,0.000503
PF3D7-1416500,0.001082,164.519717,121.293762,9e-06,0.000623
PF3D7-1416600,0.000148,109.671809,40.727081,4e-06,0.000108
PF3D7-1416700,0.00142,199.810694,90.48857,1.6e-05,0.000972
PF3D7-1416800,0.001189,140.799656,154.940028,8e-06,0.000563
PF3D7-1416900,0.001909,135.767288,47.576424,4e-05,0.001411
PF3D7-1417000,0.001148,214.167306,55.768234,2.1e-05,0.000909
PF3D7-1417100,0.000919,178.333675,88.470169,1.1e-05,0.000614
PF3D7-1417200,0.000834,6.000609,7.308747,0.000114,0.000376
PF3D7-1417300,0.000423,122.231518,68.897326,6e-06,0.000268
PF3D7-1417500,0.000788,221.227909,96.2739,8e-06,0.000549
PF3D7-1417600,0.000702,5.831652,7.18446,9.8e-05,0.000315
PF3D7-1417700,0.001646,100.001052,114.835542,1.4e-05,0.000766
PF3D7-1417800,0.001824,12.326634,14.44772,0.000128,0.00084
PF3D7-1417900,0.001859,161.372674,89.18564,2.1e-05,0.001196
PF3D7-1418000,0.001033,171.415462,82.725968,1.3e-05,0.00069
PF3D7-1418100,0.000139,186.71752,74.153267,2e-06,9.9e-05
PF3D7-1418200,0.002817,126.994499,60.565457,4.7e-05,0.001906
PF3D7-1418300,0.002237,113.742297,77.793922,2.9e-05,0.001317
PF3D7-1418400,0.020095,128.738743,49.335414,0.000409,0.014408
PF3D7-1418600,0.013808,129.317651,75.34629,0.00019,0.008715
PF3D7-1418800,0.005041,162.444231,73.564631,7.3e-05,0.003464
PF3D7-1418900,0.0008,130.124983,99.304313,8e-06,0.000452
PF3D7-1419000,0.001022,31.652273,32.106222,3.3e-05,0.000509
PF3D7-1419100,0.001136,94.131499,106.341775,1.1e-05,0.000532
PF3D7-1419200,0.000998,111.894544,46.579077,2.1e-05,0.000703
PF3D7-1419300,0.000756,138.594461,69.525607,1.1e-05,0.000496
PF3D7-1419400,0.000636,62.448475,51.906172,1.2e-05,0.000346
PF3D7-1419500,0.001507,166.274636,91.021648,1.7e-05,0.000973
PF3D7-1419600,0.002273,104.913267,130.242325,1.8e-05,0.001015
PF3D7-1419700,0.002357,47.804185,48.354495,4.9e-05,0.001168
PF3D7-1419800.1,0.00057,180.040888,69.25395,8e-06,0.00041
PF3D7-1419800.2,0.001075,154.103524,103.511437,1.1e-05,0.000639
PF3D7-1419900,0.000776,138.196833,43.104417,1.8e-05,0.000588
PF3D7-1420000,0.000855,178.370022,64.09651,1.3e-05,0.000628
PF3D7-1420100,0.000343,139.571703,102.119295,3e-06,0.000198
PF3D7-1420200,0.000566,133.362716,99.11619,6e-06,0.000323
PF3D7-1420300,0.000994,220.903529,75.96942,1.3e-05,0.000736
PF3D7-1420400,0.001446,64.947161,65.232464,2.3e-05,0.000723
PF3D7-1420500,0.000427,112.786294,44.577588,1e-05,0.000306
PF3D7-1420600,0.001554,109.199764,46.418702,3.4e-05,0.001089
PF3D7-1420700,0.002813,3.129659,4.04719,0.000696,0.001227
PF3D7-1420800,0.002241,164.347419,109.627703,2.1e-05,0.001345
PF3D7-1420900,0.001225,192.76632,149.783019,8e-06,0.00069
PF3D7-1421000,0.003269,159.186811,96.531094,3.4e-05,0.002033
PF3D7-1421100,0.000441,149.296695,76.691413,6e-06,0.000291
PF3D7-1421150,0.009022,199.403966,58.731365,0.000155,0.006971
PF3D7-1421200,0.00226,133.39588,66.770699,3.5e-05,0.001482
PF3D7-1421300,0.000553,162.308992,80.927103,7e-06,0.000369
PF3D7-1421400,0.001305,152.478384,98.688518,1.3e-05,0.000792
PF3D7-1421500,0.003423,151.680575,73.061772,4.8e-05,0.002311
PF3D7-1421600,0.000795,183.136571,58.385902,1.4e-05,0.000602
PF3D7-1421700,0.009928,125.306305,101.42886,9.9e-05,0.005489
PF3D7-1421800,0.001128,177.271586,81.640354,1.4e-05,0.000769
PF3D7-1421900,0.001886,120.992935,81.668791,2.3e-05,0.00112
PF3D7-1422000,0.003801,105.649369,45.152767,8.5e-05,0.002661
PF3D7-1422100,0.001143,141.335203,85.22227,1.4e-05,0.000712
PF3D7-1422200,0.001109,240.05306,99.455101,1.1e-05,0.000783
PF3D7-1422300,0.000898,154.113789,51.013791,1.8e-05,0.000668
PF3D7-1422400,0.000386,149.331686,57.643513,7e-06,0.000278
PF3D7-1422500,0.001572,146.279769,85.341575,1.8e-05,0.000988
PF3D7-1422600,0.001239,147.783793,99.252387,1.3e-05,0.000739
PF3D7-1422700,0.001166,85.922786,88.824525,1.3e-05,0.000572
PF3D7-1422800,0.001444,160.854538,119.72825,1.2e-05,0.000827
PF3D7-1422900,0.000968,128.583575,104.997541,9e-06,0.000532
PF3D7-1423000,0.001767,109.247359,63.937333,2.8e-05,0.001112
PF3D7-1423100,0.000389,126.117885,69.623473,6e-06,0.00025
PF3D7-1423200,0.001275,138.762445,72.305778,1.8e-05,0.000827
PF3D7-1423300,0.000502,178.101324,96.629614,5e-06,0.000325
PF3D7-1423400,0.000298,158.727544,50.48669,6e-06,0.000226
PF3D7-1423500,0.000396,79.448781,57.210905,7e-06,0.000229
PF3D7-1423600,0.000479,156.629083,54.852265,9e-06,0.000355
PF3D7-1423700,0.001607,6.653724,7.988078,0.000202,0.000731
PF3D7-1423800,0.000765,88.06742,70.177541,1.1e-05,0.000421
PF3D7-1424100,0.004782,3.451494,4.372513,0.001095,0.00211
PF3D7-1424400,0.005428,2.915759,3.811232,0.001426,0.002353
PF3D7-1424500,0.010311,169.784223,68.75252,0.000151,0.00731
PF3D7-1424700,0.01853,144.824722,71.812904,0.000259,0.012345
PF3D7-1425000,0.009853,168.424143,106.250401,9.3e-05,0.006031
PF3D7-1425200,0.001198,139.76636,158.064223,8e-06,0.000562
PF3D7-1425100,0.011056,126.378003,43.136622,0.00026,0.008167
PF3D7-1425300,0.002527,107.958405,96.648799,2.7e-05,0.001293
PF3D7-1425400,0.000481,162.4892,72.176749,7e-06,0.000332
PF3D7-1425500,0.001853,171.79352,98.819484,1.9e-05,0.001177
PF3D7-1425600,0.000255,137.231295,61.138878,4e-06,0.000175
PF3D7-1425700,0.00129,133.49688,73.430864,1.8e-05,0.000831
PF3D7-1425800,0.00089,76.524239,67.754824,1.3e-05,0.000468
PF3D7-1425900,0.001121,160.495799,71.1412,1.6e-05,0.000776
PF3D7-1426000,0.009602,2.57192,3.451235,0.002786,0.0041
PF3D7-1426100,0.004784,3.81486,5.005376,0.000958,0.002069
PF3D7-1426200,0.002682,57.926863,73.109196,3.7e-05,0.001182
PF3D7-1426300,0.000632,173.273262,78.912902,8e-06,0.000433
PF3D7-1426400,0.002943,211.901146,87.93728,3.4e-05,0.00208
PF3D7-1426500,0.000673,141.038909,65.426154,1e-05,0.000458
PF3D7-1426600,0.001083,28.230904,29.951659,3.7e-05,0.00052
PF3D7-1426700,0.000371,127.524375,84.12821,5e-06,0.000224
PF3D7-1426800,0.000616,92.769608,71.079329,9e-06,0.000347
PF3D7-1426900,0.003714,172.485393,112.894694,3.4e-05,0.002245
PF3D7-1427000,0.001273,43.479004,51.099987,2.6e-05,0.000583
PF3D7-1427100,0.000492,120.916707,84.582234,6e-06,0.00029
PF3D7-1427200,0.001093,170.067211,95.864316,1.2e-05,0.000691
PF3D7-1427300,0.000721,83.811977,43.597635,1.8e-05,0.000477
PF3D7-1427400.1,0.000549,266.421078,66.716497,8e-06,0.000437
PF3D7-1427400.2,0.001074,204.663984,124.507368,9e-06,0.000664
PF3D7-1427500,0.001024,109.124709,69.831298,1.5e-05,0.000622
PF3D7-1427600,0.000856,143.002029,77.946197,1.1e-05,0.000552
PF3D7-1427700,0.002339,173.477551,117.258767,2e-05,0.001394
PF3D7-1427800,0.001212,125.259149,80.687314,1.6e-05,0.000741
PF3D7-1427900,0.003411,5.203887,6.402399,0.000534,0.00153
PF3D7-1428000,0.000572,151.949887,66.587658,9e-06,0.000396
PF3D7-1428100,0.000795,162.005238,70.872857,1.2e-05,0.00055
PF3D7-1428200,0.000444,187.05293,60.325149,7e-06,0.00033
PF3D7-1428300,0.001782,136.211156,92.765336,2e-05,0.001049
PF3D7-1428400,0.000374,178.656136,202.815311,2e-06,0.000176
PF3D7-1428500,0.000491,88.351892,97.413779,5e-06,0.000235
PF3D7-1428600,0.001615,148.76474,121.786311,1.3e-05,0.000885
PF3D7-1428700,0.000579,176.343514,66.277096,9e-06,0.000419
PF3D7-1428800.1,0.000697,139.454671,74.737545,9e-06,0.000454
PF3D7-1428800.2,0.001847,140.716155,134.466924,1.4e-05,0.000946
PF3D7-1428900,0.001087,34.275923,42.246415,3e-05,0.000497
PF3D7-1429000,0.002687,170.194787,60.927538,4.4e-05,0.001971
PF3D7-1429100,0.002199,16.986066,19.157516,0.000117,0.001034
PF3D7-1429200,0.000346,113.240367,57.968534,6e-06,0.000229
PF3D7-1429300,0.000813,153.881086,55.147465,1.5e-05,0.000599
PF3D7-1429400,0.000552,72.113877,84.828374,7e-06,0.000253
PF3D7-1429500,0.00074,95.712224,54.667233,1.4e-05,0.000468
PF3D7-1429600,0.002284,163.735498,85.753401,2.7e-05,0.001497
PF3D7-1429700,0.001614,132.14772,52.470588,3.1e-05,0.001152
PF3D7-1429800,0.001152,47.357834,55.243641,2.1e-05,0.000531
PF3D7-1429900,0.000506,161.629201,72.302263,7e-06,0.000349
PF3D7-1430000,0.001539,176.419051,111.964368,1.4e-05,0.000926
PF3D7-1430100,0.000865,199.669465,85.222208,1.1e-05,0.000606
PF3D7-1430200,0.000686,102.446931,56.394516,1.2e-05,0.00044
PF3D7-1430300,0.000586,62.696353,63.622877,9e-06,0.000285
PF3D7-1430400,0.000613,197.000307,93.37046,7e-06,0.000415
PF3D7-1430500,0.001451,150.527567,122.358969,1.2e-05,0.000796
PF3D7-1430600,0.001038,152.162127,72.543853,1.5e-05,0.000705
PF3D7-1430700,0.001016,138.717907,98.14958,1e-05,0.000593
PF3D7-1430800,0.000739,165.607291,79.248979,9e-06,0.000495
PF3D7-1430900,0.002273,182.760936,95.91225,2.4e-05,0.001488
PF3D7-1431000,0.001244,155.229394,93.813885,1.3e-05,0.000772
PF3D7-1431100,0.000499,208.554979,85.06908,6e-06,0.000353
PF3D7-1431200,0.000409,121.546422,55.847572,7e-06,0.00028
PF3D7-1431300,0.000508,138.718337,46.885454,1.1e-05,0.000379
PF3D7-1431400,0.000381,116.146633,83.129184,5e-06,0.000224
PF3D7-1431500,0.000916,93.190935,51.08618,1.8e-05,0.000587
PF3D7-1431600,0.000793,138.792591,96.442056,8e-06,0.000465
PF3D7-1431700,0.011775,3.708413,4.638234,0.002543,0.005232
PF3D7-1431800,0.000869,157.401992,118.465649,7e-06,0.000496
PF3D7-1431900,0.000527,122.350365,75.700104,7e-06,0.000325
PF3D7-1432000,0.002257,86.153086,103.508111,2.2e-05,0.001025
PF3D7-1432100,0.002075,99.514317,51.307009,4.4e-05,0.001377
PF3D7-1432200,0.000526,117.396352,134.274853,4e-06,0.000244
PF3D7-1432300,0.000501,149.342967,81.416547,6e-06,0.000324
PF3D7-1432400,0.00035,137.600112,64.56263,5e-06,0.000238
PF3D7-1432500,0.001366,142.250804,108.767846,1.3e-05,0.000767
PF3D7-1432600,0.000978,106.898669,89.508554,1.1e-05,0.00053
PF3D7-1432700,0.002144,68.52864,46.52038,4.6e-05,0.00126
PF3D7-1432800,0.001971,49.990048,60.96877,3.3e-05,0.000885
PF3D7-1432900,0.000894,119.967144,56.302278,1.6e-05,0.000602
PF3D7-1433000,0.003503,107.546121,47.297172,7.5e-05,0.00243
PF3D7-1433100,0.000827,153.311355,95.350327,9e-06,0.000506
PF3D7-1433200,0.000451,146.908838,98.547135,5e-06,0.000268
PF3D7-1433300,0.00109,167.275205,119.672149,9e-06,0.000631
PF3D7-1433400,0.002206,1.934833,3.515709,0.000628,0.000783
PF3D7-1433500,0.000768,27.394922,30.102358,2.7e-05,0.000367
PF3D7-1433700,0.000567,75.504269,47.379912,1.2e-05,0.000334
PF3D7-1433600,0.002044,131.800543,68.766019,3e-05,0.001334
PF3D7-1433800,0.000608,19.496457,22.349988,2.8e-05,0.000283
PF3D7-1433900,0.000466,92.824309,63.630464,7e-06,0.000276
PF3D7-1434000,0.00201,130.790013,70.84934,2.9e-05,0.001299
PF3D7-1434100,0.000725,189.507188,59.196682,1.2e-05,0.000552
PF3D7-1434200,0.001158,127.038298,86.159029,1.4e-05,0.000689
PF3D7-1434300,0.001714,7.592733,9.126357,0.000189,0.000778
PF3D7-1434400,0.000892,104.445179,60.187537,1.5e-05,0.000564
PF3D7-1434500,0.000486,4.170559,5.19041,9.4e-05,0.000216
PF3D7-1434600,0.000817,115.322322,67.463936,1.2e-05,0.000515
PF3D7-1434700,0.00086,124.437973,74.041597,1.2e-05,0.000536
PF3D7-1434800,0.002012,47.805536,40.256547,5.2e-05,0.001089
PF3D7-1434900,0.001481,173.474272,65.285104,2.3e-05,0.001073
PF3D7-1435000,0.001168,140.092684,111.399442,1.1e-05,0.000651
PF3D7-1435100,0.002132,115.312943,76.139548,2.8e-05,0.001274
PF3D7-1435200,0.000738,110.781837,55.230369,1.4e-05,0.000492
PF3D7-1435300,0.000384,55.261615,59.00345,7e-06,0.000186
PF3D7-1435400,0.001593,166.843096,110.948686,1.5e-05,0.000952
PF3D7-1435500,0.001255,106.343533,37.903727,3.3e-05,0.000925
PF3D7-1435600,0.000272,186.03829,84.222781,3e-06,0.000187
PF3D7-1435700.1,0.000335,173.697666,86.192544,4e-06,0.000221
PF3D7-1435700.2,0.000573,140.658936,65.508763,9e-06,0.00039
PF3D7-1435800,0.000869,168.46855,80.27471,1.1e-05,0.000587
PF3D7-1435900,0.001358,138.856034,95.282858,1.4e-05,0.000805
PF3D7-1436000,0.000728,76.504389,39.264968,1.9e-05,0.00048
PF3D7-1436100,0.000696,52.883805,44.81785,1.6e-05,0.000373
PF3D7-1436200,0.000265,115.2197,50.313712,5e-06,0.000184
PF3D7-1436300,0.000598,64.091407,77.420143,8e-06,0.00027
PF3D7-1436400,0.000508,146.610595,101.390481,5e-06,0.0003
PF3D7-1436500,0.001598,165.118346,161.492357,1e-05,0.000801
PF3D7-1436600,0.000529,213.441426,72.761698,7e-06,0.000394
PF3D7-1436700,0.00059,125.555777,62.715376,9e-06,0.000389
PF3D7-1436800,0.002963,165.553091,147.475451,2e-05,0.001555
PF3D7-1436900,0.001088,126.183431,44.239864,2.5e-05,0.000805
PF3D7-1437000,0.001417,117.885709,61.642747,2.3e-05,0.000924
PF3D7-1437100,0.001485,168.437479,103.741703,1.4e-05,0.000913
PF3D7-1437200,0.001123,50.781677,57.493656,2e-05,0.00052
PF3D7-1437300,0.000853,105.151595,52.790158,1.6e-05,0.000565
PF3D7-1437400,0.001791,83.025883,91.076852,2e-05,0.000841
PF3D7-1437500,0.00225,188.197189,77.71849,2.9e-05,0.001586
PF3D7-1437600,0.000877,151.503895,78.079599,1.1e-05,0.000577
PF3D7-1437700,0.000648,120.928113,91.690014,7e-06,0.000368
PF3D7-1437800,0.00073,179.549022,79.326441,9e-06,0.000503
PF3D7-1437900,0.003294,4.492771,5.51154,0.000599,0.001479
PF3D7-1438000,0.00094,125.452056,85.752704,1.1e-05,0.000558
PF3D7-1438100,0.001303,121.317647,44.232662,3e-05,0.000948
PF3D7-1438400,0.000399,138.130795,78.48615,5e-06,0.000254
PF3D7-1438500,0.0007,142.797279,116.323125,6e-06,0.000385
PF3D7-1438600,0.000783,177.38474,61.638533,1.3e-05,0.000579
PF3D7-1438700,0.002382,131.412974,118.273881,2e-05,0.001246
PF3D7-1438800,0.000542,144.834818,100.634147,5e-06,0.000316
PF3D7-1438900,0.004515,16.07001,18.069027,0.000253,0.002124
PF3D7-1439000,0.00104,141.12534,87.09896,1.2e-05,0.000643
PF3D7-1439100,0.000359,136.631277,59.81326,6e-06,0.000248
PF3D7-1439200,0.00069,136.431789,80.377571,9e-06,0.000435
PF3D7-1439300,0.001013,15.253829,17.607718,5.8e-05,0.00047
PF3D7-1439400,0.000842,134.023569,76.413862,1.1e-05,0.000535
PF3D7-1439500,0.000354,210.75245,93.41152,4e-06,0.000244
PF3D7-1439600,0.002034,123.179822,88.68263,2.3e-05,0.001177
PF3D7-1439700,0.000838,138.241734,49.76275,1.7e-05,0.00061
PF3D7-1439800,0.00149,136.063517,74.962062,2e-05,0.000961
PF3D7-1439900,0.002316,85.459913,79.402041,2.9e-05,0.001199
PF3D7-1440000,0.000843,14.052661,16.053315,5.3e-05,0.000393
PF3D7-1440100,0.001081,69.610322,64.125486,1.7e-05,0.000563
PF3D7-1440200,0.001083,15.192055,17.1144,6.4e-05,0.000509
PF3D7-1440300,0.000766,113.803076,49.109604,1.6e-05,0.000535
PF3D7-1440400,0.000377,149.454186,73.515412,5e-06,0.000252
PF3D7-1440500,0.000651,171.161531,74.679916,9e-06,0.000447
PF3D7-1440600,0.000987,132.322783,84.974505,1.2e-05,0.000594
